drug_claim_name	nomenclature	concept_id	drug_name	approved	immunotherapy	anti_neoplastic	source_db_name	source_db_version
Androgen restored contraceptive	Primary Name	wikidata:Q85759692	ETHINYLESTRADIOL/DROSPIRENONE/PRASTERONE	FALSE	FALSE	FALSE	TTD	2020.06.01
Cridanimod Sodium	Primary Drug Name	ncit:C114298	CRIDANIMOD SODIUM	FALSE	FALSE	FALSE	NCIt	24.02d
iobenguane I-123	Primary Drug Name	rxcui:1426748	IOBENGUANE I-123	TRUE	FALSE	FALSE	RxNorm	20240401
iobenguane sulfate I-123	Primary Drug Name	rxcui:1426748	IOBENGUANE I-123	TRUE	FALSE	FALSE	RxNorm	20240401
Iobenguane Sulfate I-123	Primary Drug Name	rxcui:1426748	IOBENGUANE I-123	TRUE	FALSE	FALSE	NCIt	24.02d
Iobenguane I-123	Primary Drug Name	rxcui:1426748	IOBENGUANE I-123	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.nda:022290	Drugs@FDA ID	rxcui:1426748	IOBENGUANE I-123	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Iobenguane sulfate I 123	Primary Drug Name	rxcui:1426748	IOBENGUANE I-123	TRUE	FALSE	FALSE	ChemIDplus	20230222
Iobenguane I 123	Primary Drug Name	rxcui:1426748	IOBENGUANE I-123	TRUE	FALSE	FALSE	ChemIDplus	20230222
Viagenpumatucel-L	Primary Drug Name	ncit:C61073	VIAGENPUMATUCEL-L	FALSE	FALSE	FALSE	NCIt	24.02d
Tilsotolimod Sodium	Primary Drug Name	ncit:C125080	TILSOTOLIMOD SODIUM	FALSE	FALSE	FALSE	NCIt	24.02d
Tilsotolimod sodium	Primary Drug Name	ncit:C125080	TILSOTOLIMOD SODIUM	FALSE	FALSE	FALSE	ChemIDplus	20230222
Mipomersen	Primary Name	rxcui:1367839	MIPOMERSEN	TRUE	FALSE	FALSE	TTD	2020.06.01
Elpetrigine	Primary Drug Name	ncit:C166519	ELPETRIGINE	FALSE	FALSE	FALSE	NCIt	24.02d
Elpetrigine	Primary Drug Name	ncit:C166519	ELPETRIGINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
AZD-5122	Primary Name	chembl:CHEMBL5095219	AZD-5122	FALSE	FALSE	FALSE	TTD	2020.06.01
AKB-6548	Primary Name	ncit:C152811	VADADUSTAT	FALSE	FALSE	FALSE	TTD	2020.06.01
Modithromycin	Primary Drug Name	ncit:C174586	MODITHROMYCIN	FALSE	FALSE	FALSE	NCIt	24.02d
Modithromycin	Primary Drug Name	ncit:C174586	MODITHROMYCIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
BN-2629	Primary Name	chembl:CHEMBL16498	SJG-136	FALSE	FALSE	FALSE	TTD	2020.06.01
Thiarabine	Primary Drug Name	ncit:C92589	THIARABINE	FALSE	FALSE	FALSE	NCIt	24.02d
GRC-15300	Primary Name	chembl:CHEMBL3707319	GRC-15300	FALSE	FALSE	FALSE	TTD	2020.06.01
Samalizumab	Primary Drug Name	ncit:C77891	SAMALIZUMAB	FALSE	FALSE	FALSE	NCIt	24.02d
Quarfloxin	Primary Drug Name	ncit:C71726	QUARFLOXIN	FALSE	FALSE	TRUE	NCIt	24.02d
Quarfloxin	Primary Drug Name	ncit:C71726	QUARFLOXIN	FALSE	FALSE	TRUE	ChemIDplus	20230222
Captodiame	Primary Drug Name	rxcui:89812	CAPTODIAMINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Nizatidine	Primary Name	rxcui:42319	NIZATIDINE	TRUE	FALSE	FALSE	DrugBank	5.1.12
PF-03446962	Primary Name	ncit:C91073	ASCRINVACUMAB	FALSE	FALSE	FALSE	TTD	2020.06.01
brincidofovir	Primary Drug Name	rxcui:2599518	BRINCIDOFOVIR	TRUE	FALSE	FALSE	RxNorm	20240401
Brincidofovir	Primary Drug Name	rxcui:2599518	BRINCIDOFOVIR	TRUE	FALSE	FALSE	NCIt	24.02d
drugsatfda.nda:214460	Drugs@FDA ID	rxcui:2599518	BRINCIDOFOVIR	TRUE	FALSE	FALSE	Drugs@FDA	20240410
drugsatfda.nda:214461	Drugs@FDA ID	rxcui:2599518	BRINCIDOFOVIR	TRUE	FALSE	FALSE	Drugs@FDA	20240410
Brincidofovir	Primary Drug Name	rxcui:2599518	BRINCIDOFOVIR	TRUE	FALSE	FALSE	ChemIDplus	20230222
Dersalazine	Primary Drug Name	ncit:C77949	DERSALAZINE	FALSE	FALSE	FALSE	NCIt	24.02d
Dersalazine	Primary Drug Name	ncit:C77949	DERSALAZINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
NKTR-181	Primary Name	ncit:C170277	OXYCODEGOL	FALSE	FALSE	FALSE	TTD	2020.06.01
Albitiazolium Bromide	Primary Drug Name	ncit:C90735	ALBITIAZOLIUM BROMIDE	FALSE	FALSE	FALSE	NCIt	24.02d
Albitiazolium bromide	Primary Drug Name	ncit:C90735	ALBITIAZOLIUM BROMIDE	FALSE	FALSE	FALSE	ChemIDplus	20230222
FP-1039	Primary Name	iuphar.ligand:11581	FP-1039	FALSE	FALSE	TRUE	TTD	2020.06.01
EGFR Antisense DNA	Primary Drug Name	ncit:C2617	EGFR ANTISENSE DNA	FALSE	FALSE	FALSE	NCIt	24.02d
Alamifovir	Primary Drug Name	ncit:C77923	ALAMIFOVIR	FALSE	FALSE	FALSE	NCIt	24.02d
Alamifovir	Primary Drug Name	ncit:C77923	ALAMIFOVIR	FALSE	FALSE	FALSE	ChemIDplus	20230222
Meprobamate	Primary Name	rxcui:6760	MEPROBAMATE	TRUE	FALSE	FALSE	TTD	2020.06.01
SA-237	Primary Name	rxcui:2391541	SATRALIZUMAB	TRUE	FALSE	FALSE	TTD	2020.06.01
Laprituximab Emtansine	Primary Drug Name	ncit:C111906	LAPRITUXIMAB EMTANSINE	FALSE	FALSE	FALSE	NCIt	24.02d
Laprituximab emtansine	Primary Drug Name	ncit:C111906	LAPRITUXIMAB EMTANSINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
VB4-845	Primary Name	ncit:C61307	OPORTUZUMAB MONATOX	FALSE	FALSE	FALSE	TTD	2020.06.01
Vonlerolizumab	Primary Drug Name	ncit:C121376	VONLEROLIZUMAB	FALSE	FALSE	FALSE	NCIt	24.02d
Pogalizumab	Primary Drug Name	ncit:C121376	VONLEROLIZUMAB	FALSE	FALSE	FALSE	ChemIDplus	20230222
MEDI0680	Primary Name	drugbank:DB15768	MEDI0680	FALSE	FALSE	FALSE	TTD	2020.06.01
TLR9 Agonist SD-101	Primary Drug Name	ncit:C74084	TLR9 AGONIST SD-101	FALSE	FALSE	FALSE	NCIt	24.02d
Vatelizumab	Primary Name	ncit:C152838	VATELIZUMAB	FALSE	FALSE	FALSE	TTD	2020.06.01
Vanucizumab	Primary Drug Name	ncit:C118578	VANUCIZUMAB	FALSE	FALSE	FALSE	NCIt	24.02d
Vanucizumab	Primary Drug Name	ncit:C118578	VANUCIZUMAB	FALSE	FALSE	FALSE	ChemIDplus	20230222
Pamaqueside	Primary Drug Name	ncit:C170284	PAMAQUESIDE	FALSE	FALSE	FALSE	NCIt	24.02d
Pamaqueside	Primary Drug Name	ncit:C170284	PAMAQUESIDE	FALSE	FALSE	FALSE	ChemIDplus	20230222
lactoferrin	Primary Drug Name	rxcui:1425933	LACTOFERRIN	TRUE	FALSE	FALSE	RxNorm	20240401
lactoferrin, bovine	Primary Drug Name	rxcui:1425933	LACTOFERRIN	TRUE	FALSE	FALSE	RxNorm	20240401
budipine	Primary Drug Name	rxcui:19832	BUDIPINE	FALSE	FALSE	FALSE	RxNorm	20240401
Budipine	Primary Name	rxcui:19832	BUDIPINE	FALSE	FALSE	FALSE	TTD	2020.06.01
Dichlorphenamide	Primary Name	rxcui:3353	DICHLORPHENAMIDE	TRUE	FALSE	FALSE	TTD	2020.06.01
BRL-52656	Primary Name	chembl:CHEMBL433508	CHEMBL:CHEMBL433508	FALSE	FALSE	FALSE	TTD	2020.06.01
Mepivacaine	Primary Name	rxcui:203185	MEPIVACAINE HYDROCHLORIDE	TRUE	FALSE	FALSE	TTD	2020.06.01
Sulfonamide Anti-Infective Agent	Primary Drug Name	ncit:C29739	SULFONAMIDE ANTI-INFECTIVE AGENT	FALSE	FALSE	FALSE	NCIt	24.02d
Sulfonamide	Primary Name	ncit:C29739	SULFONAMIDE ANTI-INFECTIVE AGENT	FALSE	FALSE	FALSE	TTD	2020.06.01
Batabulin	Primary Drug Name	ncit:C72716	BATABULIN	FALSE	FALSE	FALSE	NCIt	24.02d
Batabulin	Primary Drug Name	ncit:C72716	BATABULIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
VEL-0230	Primary Name	chembl:CHEMBL1085282	CHEMBL:CHEMBL1085282	FALSE	FALSE	FALSE	TTD	2020.06.01
PS-341	Primary Name	rxcui:358258	BORTEZOMIB	TRUE	FALSE	TRUE	TTD	2020.06.01
RWJ-67657	Primary Name	chembl:CHEMBL190333	RWJ-67657	FALSE	FALSE	FALSE	TTD	2020.06.01
Phenmetrazine	Primary Name	rxcui:8133	PHENMETRAZINE	TRUE	FALSE	FALSE	TTD	2020.06.01
Tetrodotoxin	Primary Name	ncit:C78845	TETRODOTOXIN	FALSE	FALSE	FALSE	TTD	2020.06.01
Ethosuximide	Primary Name	rxcui:4135	ETHOSUXIMIDE	TRUE	FALSE	FALSE	DrugBank	5.1.12
Icofungipen	Primary Drug Name	ncit:C65880	ICOFUNGIPEN	FALSE	FALSE	FALSE	NCIt	24.02d
Icofungipen	Primary Drug Name	ncit:C65880	ICOFUNGIPEN	FALSE	FALSE	FALSE	ChemIDplus	20230222
Cefuroxime	Primary Name	rxcui:20493	CEFUROXIME AXETIL	TRUE	FALSE	FALSE	TTD	2020.06.01
Esonarimod	Primary Drug Name	ncit:C65540	ESONARIMOD	FALSE	FALSE	FALSE	NCIt	24.02d
Esonarimod	Primary Drug Name	ncit:C65540	ESONARIMOD	FALSE	FALSE	FALSE	ChemIDplus	20230222
BIBH 1	Primary Drug Name	ncit:C2058	BIBH 1	FALSE	FALSE	FALSE	NCIt	24.02d
Tifacogin	Primary Drug Name	ncit:C152614	TIFACOGIN	FALSE	FALSE	FALSE	NCIt	24.02d
Tifacogin	Primary Drug Name	ncit:C152614	TIFACOGIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
Tifacogin	Primary Name	ncit:C152614	TIFACOGIN	FALSE	FALSE	FALSE	TTD	2020.06.01
piperazine	Primary Drug Name	rxcui:8340	PIPERAZINE	TRUE	FALSE	FALSE	RxNorm	20240401
Piperazine	Primary Drug Name	rxcui:8340	PIPERAZINE	TRUE	FALSE	FALSE	NCIt	24.02d
Piperazine	Primary Drug Name	rxcui:8340	PIPERAZINE	TRUE	FALSE	FALSE	ChemIDplus	20230222
piperazine	Primary Drug Name	rxcui:8340	PIPERAZINE	TRUE	FALSE	FALSE	Wikidata	20240411
Isotretinoin	Primary Name	rxcui:6064	ISOTRETINOIN	TRUE	FALSE	FALSE	TTD	2020.06.01
Deltibant	Primary Drug Name	ncit:C166885	DELTIBANT	FALSE	FALSE	FALSE	NCIt	24.02d
Deltibant	Primary Drug Name	ncit:C166885	DELTIBANT	FALSE	FALSE	FALSE	ChemIDplus	20230222
Hydromorphone	Primary Name	rxcui:203177	HYDROMORPHONE HYDROCHLORIDE	TRUE	FALSE	FALSE	TTD	2020.06.01
Yttrium Y 90 Anti-CEA Monoclonal Antibody cT84.66	Primary Drug Name	ncit:C77885	YTTRIUM Y 90 ANTI-CEA MONOCLONAL ANTIBODY CT84.66	FALSE	FALSE	FALSE	NCIt	24.02d
Tramadol	Primary Name	rxcui:10689	TRAMADOL	TRUE	FALSE	FALSE	TTD	2020.06.01
Bimakalim	Primary Drug Name	ncit:C166767	BIMAKALIM	FALSE	FALSE	FALSE	NCIt	24.02d
Bimakalim	Primary Drug Name	ncit:C166767	BIMAKALIM	FALSE	FALSE	FALSE	ChemIDplus	20230222
Stavudine	Primary Name	rxcui:59763	STAVUDINE	TRUE	FALSE	FALSE	TTD	2020.06.01
ING-1	Primary Name	drugbank:DB05831	ING-1	FALSE	FALSE	FALSE	TTD	2020.06.01
Selective Estrogen Receptor Modulator CC-8490	Primary Drug Name	ncit:C38711	SELECTIVE ESTROGEN RECEPTOR MODULATOR CC-8490	FALSE	FALSE	FALSE	NCIt	24.02d
Ifetroban Sodium	Primary Drug Name	ncit:C81569	IFETROBAN SODIUM	FALSE	FALSE	FALSE	NCIt	24.02d
Ifetroban sodium	Primary Drug Name	ncit:C81569	IFETROBAN SODIUM	FALSE	FALSE	FALSE	ChemIDplus	20230222
Capecitabine	Primary Name	rxcui:194000	CAPECITABINE	TRUE	FALSE	TRUE	TTD	2020.06.01
BILN-2061	Primary Name	chembl:CHEMBL297884	CILUPREVIR	FALSE	FALSE	FALSE	TTD	2020.06.01
Lidorestat	Primary Drug Name	ncit:C72815	LIDORESTAT	FALSE	FALSE	FALSE	NCIt	24.02d
Ibuprofen	Primary Name	rxcui:1429044	IBUPROFEN, SODIUM SALT	TRUE	FALSE	TRUE	TTD	2020.06.01
uc-781	Primary Drug Name	drugbank:DB05871	UC-781	FALSE	FALSE	FALSE	Wikidata	20240411
UC-781	Primary Name	drugbank:DB05871	UC-781	FALSE	FALSE	FALSE	TTD	2020.06.01
RUPATADINE	Primary Name	ncit:C73055	RUPATADINE	FALSE	FALSE	FALSE	TTD	2020.06.01
trimeprazine	Primary Drug Name	rxcui:10825	TRIMEPRAZINE	TRUE	FALSE	FALSE	RxNorm	20240401
trimeprazine	Primary Drug Name	rxcui:10825	TRIMEPRAZINE	TRUE	FALSE	FALSE	Wikidata	20240411
Cefotiam	Primary Name	rxcui:2188	CEFOTIAM	FALSE	FALSE	FALSE	TTD	2020.06.01
Azasetron	Primary Drug Name	ncit:C73101	AZASETRON	FALSE	FALSE	FALSE	NCIt	24.02d
Azasetron	Primary Drug Name	ncit:C73101	AZASETRON	FALSE	FALSE	FALSE	ChemIDplus	20230222
azasetron	Primary Drug Name	ncit:C73101	AZASETRON	FALSE	FALSE	FALSE	Wikidata	20240411
Arofylline	Primary Drug Name	ncit:C74223	AROFYLLINE	FALSE	FALSE	FALSE	NCIt	24.02d
Arofylline	Primary Drug Name	ncit:C74223	AROFYLLINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Arofylline	Primary Name	ncit:C74223	AROFYLLINE	FALSE	FALSE	FALSE	TTD	2020.06.01
Soblidotin	Primary Drug Name	ncit:C26672	SOBLIDOTIN	FALSE	FALSE	FALSE	NCIt	24.02d
Soblidotin	Primary Drug Name	ncit:C26672	SOBLIDOTIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
Aceprometazine	Primary Name	rxcui:161203	ACEPROMETAZINE	FALSE	FALSE	FALSE	TTD	2020.06.01
Nicaraven	Primary Drug Name	ncit:C76580	NICARAVEN	FALSE	FALSE	FALSE	NCIt	24.02d
Nicaraven	Primary Drug Name	ncit:C76580	NICARAVEN	FALSE	FALSE	FALSE	ChemIDplus	20230222
Fructose	Primary Name	rxcui:4570	FRUCTOSE	TRUE	FALSE	FALSE	TTD	2020.06.01
Peldesine	Primary Drug Name	ncit:C1650	PELDESINE	FALSE	FALSE	FALSE	NCIt	24.02d
Peldesine	Primary Drug Name	ncit:C1650	PELDESINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
NARINGENIN	Primary Name	rxcui:1368173	NARINGENIN	FALSE	FALSE	FALSE	TTD	2020.06.01
Plevitrexed	Primary Drug Name	ncit:C1629	PLEVITREXED	FALSE	FALSE	FALSE	NCIt	24.02d
Plevitrexed	Primary Drug Name	ncit:C1629	PLEVITREXED	FALSE	FALSE	FALSE	ChemIDplus	20230222
Plevitrexed	Primary Name	ncit:C1629	PLEVITREXED	FALSE	FALSE	FALSE	TTD	2020.06.01
Docarpamine	Primary Drug Name	ncit:C65453	DOCARPAMINE	FALSE	FALSE	FALSE	NCIt	24.02d
Docarpamine	Primary Drug Name	ncit:C65453	DOCARPAMINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Zanolimumab	Primary Drug Name	ncit:C91701	ZANOLIMUMAB	FALSE	FALSE	FALSE	NCIt	24.02d
Zanolimumab	Primary Drug Name	ncit:C91701	ZANOLIMUMAB	FALSE	FALSE	FALSE	ChemIDplus	20230222
Valopicitabine Dihydrochloride	Primary Drug Name	ncit:C72874	VALOPICITABINE DIHYDROCHLORIDE	FALSE	FALSE	FALSE	NCIt	24.02d
Valopicitabine dihydrochloride	Primary Drug Name	ncit:C72874	VALOPICITABINE DIHYDROCHLORIDE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Valopicitabine dihydrochloride	Primary Name	ncit:C72874	VALOPICITABINE DIHYDROCHLORIDE	FALSE	FALSE	FALSE	TTD	2020.06.01
Olesoxime	Primary Drug Name	ncit:C174604	OLESOXIME	FALSE	FALSE	FALSE	NCIt	24.02d
Olesoxime	Primary Drug Name	ncit:C174604	OLESOXIME	FALSE	FALSE	FALSE	ChemIDplus	20230222
lidoflazine	Primary Drug Name	rxcui:6390	LIDOFLAZINE	FALSE	FALSE	FALSE	RxNorm	20240401
Lidoflazine	Primary Drug Name	rxcui:6390	LIDOFLAZINE	FALSE	FALSE	FALSE	NCIt	24.02d
Lidoflazine	Primary Drug Name	rxcui:6390	LIDOFLAZINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
LIDOFLAZINE	Primary Name	rxcui:6390	LIDOFLAZINE	FALSE	FALSE	FALSE	TTD	2020.06.01
MKC-1	Primary Drug Name	ncit:C2507	MKC-1	FALSE	FALSE	FALSE	NCIt	24.02d
Ro 31-7453	Primary Name	ncit:C2507	MKC-1	FALSE	FALSE	FALSE	TTD	2020.06.01
Lapuleucel-T	Primary Drug Name	ncit:C2057	LAPULEUCEL-T	FALSE	FALSE	FALSE	NCIt	24.02d
Lapuleucel-T	Primary Drug Name	ncit:C2057	LAPULEUCEL-T	FALSE	FALSE	FALSE	ChemIDplus	20230222
TM30339	Primary Name	drugbank:DB05085	TM30339	FALSE	FALSE	FALSE	TTD	2020.06.01
Dornase Alfa	Primary Name	rxcui:337623	DORNASE ALFA	TRUE	FALSE	FALSE	TTD	2020.06.01
DOV 21947	Primary Name	chembl:CHEMBL1818442	AMITIFADINE HYDROCHLORIDE	FALSE	FALSE	FALSE	TTD	2020.06.01
Dihydroartemisinin	Primary Name	ncit:C87432	ARTENIMOL	TRUE	FALSE	FALSE	TTD	2020.06.01
lumefantrine	Primary Drug Name	rxcui:847728	LUMEFANTRINE	TRUE	FALSE	FALSE	RxNorm	20240401
Lumefantrine	Primary Drug Name	rxcui:847728	LUMEFANTRINE	TRUE	FALSE	FALSE	NCIt	24.02d
Lumefantrine	Primary Drug Name	rxcui:847728	LUMEFANTRINE	TRUE	FALSE	FALSE	ChemIDplus	20230222
Pyronaridine	Primary Drug Name	ncit:C90737	PYRONARIDINE	FALSE	FALSE	FALSE	NCIt	24.02d
Pyronaridine	Primary Drug Name	ncit:C90737	PYRONARIDINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Senicapoc	Primary Drug Name	ncit:C76882	SENICAPOC	FALSE	FALSE	FALSE	NCIt	24.02d
Terameprocol	Primary Drug Name	ncit:C61441	TERAMEPROCOL	FALSE	FALSE	FALSE	NCIt	24.02d
Terameprocol	Primary Drug Name	ncit:C61441	TERAMEPROCOL	FALSE	FALSE	FALSE	ChemIDplus	20230222
Terameprocol	Primary Name	ncit:C61441	TERAMEPROCOL	FALSE	FALSE	FALSE	TTD	2020.06.01
Rilopirox	Primary Drug Name	ncit:C75204	RILOPIROX	FALSE	FALSE	FALSE	NCIt	24.02d
Rilopirox	Primary Drug Name	ncit:C75204	RILOPIROX	FALSE	FALSE	FALSE	ChemIDplus	20230222
Infliximab	Primary Name	rxcui:1790539	INFLIXIMAB-DYYB	TRUE	TRUE	FALSE	TTD	2020.06.01
rolitetracycline	Primary Drug Name	rxcui:9462	ROLITETRACYCLINE	FALSE	FALSE	FALSE	RxNorm	20240401
Moricizine	Primary Name	rxcui:40169	MORICIZINE	TRUE	FALSE	FALSE	DrugBank	5.1.12
Rolitetracycline	Primary Drug Name	rxcui:9462	ROLITETRACYCLINE	FALSE	FALSE	FALSE	NCIt	24.02d
Rolitetracycline	Primary Drug Name	rxcui:9462	ROLITETRACYCLINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
rolitetracycline	Primary Drug Name	rxcui:9462	ROLITETRACYCLINE	FALSE	FALSE	FALSE	Wikidata	20240411
Peginterferon beta	Primary Name	rxcui:1546168	PEGINTERFERON BETA-1A	TRUE	FALSE	FALSE	TTD	2020.06.01
TD-1792	Primary Name	chembl:CHEMBL4297645	CEFILAVANCIN	FALSE	FALSE	FALSE	TTD	2020.06.01
pimagedine hydrochloride	Primary Drug Name	rxcui:1311669	PIMAGEDINE HYDROCHLORIDE	FALSE	FALSE	FALSE	RxNorm	20240401
Acadesine	Primary Drug Name	ncit:C71537	ACADESINE	FALSE	FALSE	FALSE	NCIt	24.02d
Acadesine	Primary Drug Name	ncit:C71537	ACADESINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Acadesine	Primary Name	ncit:C71537	ACADESINE	FALSE	FALSE	FALSE	TTD	2020.06.01
Lexipafant	Primary Drug Name	ncit:C170120	LEXIPAFANT	FALSE	FALSE	FALSE	NCIt	24.02d
Lexipafant	Primary Drug Name	ncit:C170120	LEXIPAFANT	FALSE	FALSE	FALSE	ChemIDplus	20230222
AR-A014418	Primary Name	drugbank:DB01950	AR-AO-14418	FALSE	FALSE	FALSE	TTD	2020.06.01
Salmeterol	Primary Name	rxcui:36117	SALMETEROL	TRUE	FALSE	FALSE	TTD	2020.06.01
Vildagliptin	Primary Name	rxcui:596554	VILDAGLIPTIN	TRUE	FALSE	FALSE	TTD	2020.06.01
Melogliptin	Primary Drug Name	ncit:C87620	MELOGLIPTIN	FALSE	FALSE	FALSE	NCIt	24.02d
Melogliptin	Primary Drug Name	ncit:C87620	MELOGLIPTIN	FALSE	FALSE	FALSE	ChemIDplus	20230222
Contusugene Ladenovec	Primary Drug Name	ncit:C2471	CONTUSUGENE LADENOVEC	FALSE	FALSE	FALSE	NCIt	24.02d
Contusugene ladenovec	Primary Drug Name	ncit:C2471	CONTUSUGENE LADENOVEC	FALSE	FALSE	FALSE	ChemIDplus	20230222
Desvenlafaxine	Primary Name	rxcui:683693	DESVENLAFAXINE SUCCINATE	TRUE	FALSE	FALSE	TTD	2020.06.01
Phenoxybenzamine	Primary Name	rxcui:8149	PHENOXYBENZAMINE	TRUE	FALSE	FALSE	TTD	2020.06.01
Epratuzumab	Primary Name	ncit:C1887	EPRATUZUMAB	FALSE	FALSE	FALSE	TTD	2020.06.01
Treprostinil	Primary Name	rxcui:343048	TREPROSTINIL	TRUE	FALSE	FALSE	TTD	2020.06.01
SB-743921	Primary Name	drugbank:DB05546	SB-743921	FALSE	FALSE	TRUE	TTD	2020.06.01
Estriol	Primary Name	rxcui:4094	ESTRIOL	TRUE	FALSE	FALSE	TTD	2020.06.01
Cinaciguat	Primary Drug Name	ncit:C87280	CINACIGUAT	FALSE	FALSE	FALSE	NCIt	24.02d
Cinaciguat	Primary Drug Name	ncit:C87280	CINACIGUAT	FALSE	FALSE	FALSE	ChemIDplus	20230222
Cinaciguat	Primary Name	ncit:C87280	CINACIGUAT	FALSE	FALSE	FALSE	TTD	2020.06.01
fenbufen	Primary Drug Name	rxcui:24830	FENBUFEN	FALSE	FALSE	FALSE	RxNorm	20240401
Fenbufen	Primary Drug Name	rxcui:24830	FENBUFEN	FALSE	FALSE	FALSE	NCIt	24.02d
Fenbufen	Primary Drug Name	rxcui:24830	FENBUFEN	FALSE	FALSE	FALSE	ChemIDplus	20230222
fenbufen	Primary Drug Name	rxcui:24830	FENBUFEN	FALSE	FALSE	FALSE	Wikidata	20240411
Toremifene	Primary Name	rxcui:38409	TOREMIFENE	TRUE	FALSE	TRUE	TTD	2020.06.01
Paricalcitol	Primary Name	rxcui:73710	PARICALCITOL	TRUE	FALSE	FALSE	TTD	2020.06.01
pargyline	Primary Drug Name	rxcui:7930	PARGYLINE	FALSE	FALSE	FALSE	RxNorm	20240401
Pargyline	Primary Drug Name	rxcui:7930	PARGYLINE	FALSE	FALSE	FALSE	NCIt	24.02d
Pargyline	Primary Drug Name	rxcui:7930	PARGYLINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
pargyline	Primary Drug Name	rxcui:7930	PARGYLINE	FALSE	FALSE	FALSE	Wikidata	20240411
Dutasteride	Primary Name	rxcui:228790	DUTASTERIDE	TRUE	FALSE	FALSE	TTD	2020.06.01
Riviciclib	Primary Drug Name	ncit:C64762	RIVICICLIB	FALSE	FALSE	FALSE	NCIt	24.02d
Riviciclib	Primary Drug Name	ncit:C64762	RIVICICLIB	FALSE	FALSE	FALSE	ChemIDplus	20230222
P276-00	Primary Name	ncit:C64762	RIVICICLIB	FALSE	FALSE	FALSE	TTD	2020.06.01
Ethambutol	Primary Name	rxcui:142435	ETHAMBUTOL HYDROCHLORIDE	TRUE	FALSE	FALSE	TTD	2020.06.01
CP-195543	Primary Name	drugbank:DB13053	CP-195543	FALSE	FALSE	FALSE	TTD	2020.06.01
Efungumab	Primary Name	ncit:C87763	EFUNGUMAB	FALSE	FALSE	FALSE	TTD	2020.06.01
captodiame	Primary Drug Name	rxcui:89812	CAPTODIAMINE	FALSE	FALSE	FALSE	Wikidata	20240411
Butriptyline	Primary Name	rxcui:19895	BUTRIPTYLINE	TRUE	FALSE	FALSE	DrugBank	5.1.12
Methoxamine	Primary Name	rxcui:6853	METHOXAMINE	TRUE	FALSE	FALSE	DrugBank	5.1.12
MK-3207	Primary Name	drugbank:DB12424	MK-3207	FALSE	FALSE	FALSE	TTD	2020.06.01
MK-0773	Primary Name	drugbank:DB16244	MK-0773	FALSE	FALSE	FALSE	TTD	2020.06.01
Velimogene Aliplasmid	Primary Drug Name	ncit:C170392	VELIMOGENE ALIPLASMID	FALSE	FALSE	FALSE	NCIt	24.02d
Velimogene aliplasmid	Primary Drug Name	ncit:C170392	VELIMOGENE ALIPLASMID	FALSE	FALSE	FALSE	ChemIDplus	20230222
Laromustine	Primary Name	ncit:C2653	LAROMUSTINE	FALSE	FALSE	FALSE	TTD	2020.06.01
THAPSIGARGIN	Primary Name	ncit:C128634	THAPSIGARGIN	FALSE	FALSE	FALSE	TTD	2020.06.01
HE3235	Primary Name	chembl:CHEMBL3545237	HE3235	FALSE	FALSE	FALSE	TTD	2020.06.01
JNJ-39220675	Primary Name	drugbank:DB12929	JNJ-39220675	FALSE	FALSE	FALSE	TTD	2020.06.01
Lersivirine	Primary Drug Name	ncit:C83872	LERSIVIRINE	FALSE	FALSE	FALSE	NCIt	24.02d
Lersivirine	Primary Drug Name	ncit:C83872	LERSIVIRINE	FALSE	FALSE	FALSE	ChemIDplus	20230222
Liposomal Alpha Galactosylceramide	Primary Drug Name	ncit:C163753	LIPOSOMAL ALPHA GALACTOSYLCERAMIDE	FALSE	FALSE	FALSE	NCIt	24.02d
CTCE-0214	Primary Name	drugbank:DB05934	CTCE-0214	FALSE	FALSE	FALSE	TTD	2020.06.01
PF-04457845	Primary Name	drugbank:DB12012	PF-04457845	FALSE	FALSE	FALSE	TTD	2020.06.01
Human Monoclonal Antibody B11-hCG Beta Fusion Protein CDX-1307	Primary Drug Name	ncit:C77858	HUMAN MONOCLONAL ANTIBODY B11-HCG BETA FUSION PROTEIN CDX-1307	FALSE	FALSE	FALSE	NCIt	24.02d
Rupintrivir	Primary Drug Name	ncit:C82255	RUPINTRIVIR	FALSE	FALSE	FALSE	NCIt	24.02d
Rupintrivir	Primary Drug Name	ncit:C82255	RUPINTRIVIR	FALSE	FALSE	FALSE	ChemIDplus	20230222
